triplesID,Type,Start_entity,End_entity,start_entity_Labels,end_entity_Labels,start_entity_id,start_entity_id
,HAS_CONNECTION_WITH,Goulart,Lancy-Pont-Rouge,__Entity__,__Entity__,715,241
,LOCATED_IN,Acacias,Geneva,__Entity__,__Entity__,716,745
,HAS_RELATION_WITH,Acacias,L'Arve,__Entity__,__Entity__,716,280
,HAS_CONNECTION_WITH,Acacias,Lancy-Pont-Rouge,__Entity__,__Entity__,716,241
,PART_OF,Curé-Baud,Point de rebroussement,__Entity__,__Entity__,717,863
,HAS_RELATION_WITH,Curé-Baud,"Meyrin, CERN",__Entity__,__Entity__,717,245
,PART_OF,Gare de Lancy-Pont-Rouge,CEVA,__Entity__,__Entity__,718,657
,HAS_CONNECTION,Gare de Lancy-Pont-Rouge,Ligne 15,__Entity__,__Entity__,718,296
,HAS_CONNECTION,Gare de Lancy-Pont-Rouge,CEVA,__Entity__,__Entity__,718,657
,HAS_RELATION_WITH,Gare de Lancy-Pont-Rouge,CEVA,__Entity__,__Entity__,718,657
,HAS_PLACE,Gare de Lancy-Pont-Rouge,CEVA,__Entity__,__Entity__,718,657
,HAS_PLACE,Gare de Lancy-Pont-Rouge,Jonction,__Entity__,__Entity__,718,885
,PART_OF,Douane de Perly,Perly,__Entity__,__Entity__,719,728
,PART_OF,Douane de Perly,frontière Perly,__Entity__,__Entity__,719,892
,HAS_RELATION_WITH,Douane de Perly,Perly,__Entity__,__Entity__,719,728
,IS_ON,Douane de Perly,Ligne de Longeray-Léaz au Bouveret,__Entity__,__Entity__,719,733
,PART_OF,Mairie de Lancy,Lancy-Pont-Rouge,__Entity__,__Entity__,720,241
,PART_OF,Mairie de Lancy,Lancy,__Entity__,__Entity__,720,493
,HAS_RELATION_WITH,Mairie de Lancy,"Lancy-Pont-Rouge, gare",__Entity__,__Entity__,720,696
,LOCATED_IN,Mercier,Geneva,__Entity__,__Entity__,721,745
,HAS_RELATION_WITH,Mercier,Goulart,__Entity__,__Entity__,721,715
,HAS_CONNECTION_WITH,Mercier,Lancy-Pont-Rouge,__Entity__,__Entity__,721,241
,HAS_RELATION_WITH,"Lancy-Bachet, gare","Grand-Lancy, Palettes",__Entity__,__Entity__,722,249
,HAS_CONNECTION_WITH,"Lancy-Bachet, gare",Lancy-Pont-Rouge,__Entity__,__Entity__,722,241
,LOCATED_IN,"Lancy-Pont-Rouge, gare/Étoile",Lancy,__Entity__,__Entity__,723,493
,HAS_CONNECTION,"Lancy-Pont-Rouge, gare/Étoile",Tramway,__Entity__,__Entity__,723,539
,HAS_CONNECTION,"Lancy-Pont-Rouge, gare/Étoile",Bus,__Entity__,__Entity__,723,543
,HAS_CONNECTION,"Lancy-Pont-Rouge, gare/Étoile",Cars Région Haute-Savoie 272,__Entity__,__Entity__,723,1127
,HAS_CONNECTION,"Lancy-Pont-Rouge, gare/Étoile",CFF Léman Express,__Entity__,__Entity__,723,1130
,HAS_RELATION_WITH,"Lancy-Pont-Rouge, gare/Étoile",Route des Jeunes (Voie centrale),__Entity__,__Entity__,723,711
,HAS_COORDINATES,"Lancy-Pont-Rouge, gare/Étoile","46° 11′ 15″ N, 6° 07′ 38″ E",__Entity__,__Entity__,723,911
,HAS_ZONE,"Lancy-Pont-Rouge, gare/Étoile",10,__Entity__,__Entity__,723,917
,HAS_COORDINATE,"Lancy-Pont-Rouge, gare/Étoile","46° 11′ 15″ N, 6° 07′ 38″ E",__Entity__,__Entity__,723,911
,HAS_CONNECTION,Gare de Genève-La Praille,Lancy-Pont-Rouge,__Entity__,__Entity__,724,241
,HAS_RELATION_WITH,Gare de Genève-La Praille,"Lancy-Pont-Rouge, gare/Étoile",__Entity__,__Entity__,724,723
,INTERSECTION,Gare de Genève-La Praille,CEVA,__Entity__,__Entity__,724,657
,HAS_LINE,"Annemasse, Parc Montessuit",Ligne d'Aix-les-Bains-Le Revard à Annemasse,__Entity__,__Entity__,725,1069
,HAS_RELATION_WITH,"Annemasse, Parc Montessuit",Cirque,__Entity__,__Entity__,725,600
,HAS_CONNECTION_WITH,"Annemasse, Parc Montessuit",Lancy-Pont-Rouge,__Entity__,__Entity__,725,241
,HAS_RELATION_WITH,Mössingen,Douane de Perly,__Entity__,__Entity__,726,719
,PART_OF,"Thônex, Moillesulaz",Ligne 12,__Entity__,__Entity__,727,295
,HAS_STATION,"Thônex, Moillesulaz",Le Foron,__Entity__,__Entity__,727,1065
,HAS_STATION,"Thônex, Moillesulaz",Douane de Moillesulaz,__Entity__,__Entity__,727,1067
,HAS_RELATION_WITH,"Thônex, Moillesulaz","Annemasse, Parc Montessuit",__Entity__,__Entity__,727,725
,HAS_CONNECTION_WITH,"Thônex, Moillesulaz",Lancy-Pont-Rouge,__Entity__,__Entity__,727,241
,HAS_STATION,Perly,En Louche,__Entity__,__Entity__,728,708
,HAS_STATION,Perly,Ravières,__Entity__,__Entity__,728,712
,HAS_STATION,Perly,douane,__Entity__,__Entity__,728,972
,HAS_RELATION_WITH,Perly,Ravières,__Entity__,__Entity__,728,712
,IS_ON,Perly,Ligne de Longeray-Léaz au Bouveret,__Entity__,__Entity__,728,733
,HAS_TRAFFIC,Perly,trafic général,__Entity__,__Entity__,728,1382
,HAS_RESIDENTS,Perly,17 riverains,__Entity__,__Entity__,728,81
,HAS_BUSINESSES,Perly,Commerçants,__Entity__,__Entity__,728,80
,MENTIONS,01088becba04672234d35e6411b1fa0d,Genève,Document,__Entity__,729,236
,MENTIONS,01088becba04672234d35e6411b1fa0d,Annemasse,Document,__Entity__,729,258
,MENTIONS,01088becba04672234d35e6411b1fa0d,Gare de Genève-Cornavin,Document,__Entity__,729,260
,MENTIONS,01088becba04672234d35e6411b1fa0d,Thônex,Document,__Entity__,729,294
,MENTIONS,01088becba04672234d35e6411b1fa0d,Ligne 15,Document,__Entity__,729,296
,MENTIONS,01088becba04672234d35e6411b1fa0d,Meyrin,Document,__Entity__,729,299
,MENTIONS,01088becba04672234d35e6411b1fa0d,Grand-Lancy,Document,__Entity__,729,313
,MENTIONS,01088becba04672234d35e6411b1fa0d,Carouge,Document,__Entity__,729,340
,MENTIONS,01088becba04672234d35e6411b1fa0d,Lancy,Document,__Entity__,729,493
,MENTIONS,01088becba04672234d35e6411b1fa0d,Plainpalais,Document,__Entity__,729,589
,MENTIONS,01088becba04672234d35e6411b1fa0d,CEVA,Document,__Entity__,729,657
,MENTIONS,01088becba04672234d35e6411b1fa0d,Plan-les-Ouates,Document,__Entity__,729,679
,MENTIONS,01088becba04672234d35e6411b1fa0d,Saint-Julien-en-Genevois,Document,__Entity__,729,680
,MENTIONS,01088becba04672234d35e6411b1fa0d,Uni-Mail,Document,__Entity__,729,707
,MENTIONS,01088becba04672234d35e6411b1fa0d,Pictet-Thellusson,Document,__Entity__,729,713
,MENTIONS,01088becba04672234d35e6411b1fa0d,Gare de Lancy-Pont-Rouge,Document,__Entity__,729,718
,MENTIONS,01088becba04672234d35e6411b1fa0d,Douane de Perly,Document,__Entity__,729,719
,MENTIONS,01088becba04672234d35e6411b1fa0d,Mairie de Lancy,Document,__Entity__,729,720
,MENTIONS,01088becba04672234d35e6411b1fa0d,Gare de Genève-La Praille,Document,__Entity__,729,724
,MENTIONS,01088becba04672234d35e6411b1fa0d,Perly,Document,__Entity__,729,728
,MENTIONS,01088becba04672234d35e6411b1fa0d,Ligne Lausanne – Genève vers Lausanne,Document,__Entity__,729,730
,MENTIONS,01088becba04672234d35e6411b1fa0d,Collège Sismondi Genève,Document,__Entity__,729,731
,MENTIONS,01088becba04672234d35e6411b1fa0d,Gare de Genève-Sécheron,Document,__Entity__,729,732
,MENTIONS,01088becba04672234d35e6411b1fa0d,Ligne de Longeray-Léaz au Bouveret,Document,__Entity__,729,733
,MENTIONS,01088becba04672234d35e6411b1fa0d,"Ligne 18 vers « Meyrin, CERN »",Document,__Entity__,729,734
,MENTIONS,01088becba04672234d35e6411b1fa0d,"Ligne 12 et 18 vers « Lancy-Bachet, gare » et « Grand-Lancy, Palettes »",Document,__Entity__,729,735
,MENTIONS,01088becba04672234d35e6411b1fa0d,"Lignes 12, 17 et 18 vers « Thônex, Moillesulaz », « Annemasse, Parc Montessuit » et « Meyrin, CERN »",Document,__Entity__,729,736
,MENTIONS,01088becba04672234d35e6411b1fa0d,"Lignes 12, 17 et 18",Document,__Entity__,729,742
,MENTIONS,01088becba04672234d35e6411b1fa0d,Collège Sismondi,Document,__Entity__,729,743
,MENTIONS,01088becba04672234d35e6411b1fa0d,ZIPLO,Document,__Entity__,729,866
,MENTIONS,01088becba04672234d35e6411b1fa0d,Ligne Lausanne – Genève,Document,__Entity__,729,877
,MENTIONS,01088becba04672234d35e6411b1fa0d,Gare de Saint-Julien-en-Genevois,Document,__Entity__,729,905
,IS_ON,Collège Sismondi Genève,Ligne Lausanne – Genève vers Lausanne,__Entity__,__Entity__,731,730
,HAS_CONNECTION,Gare de Genève-Sécheron,Gare de Genève-Cornavin,__Entity__,__Entity__,732,260
,IS_ON,Gare de Genève-Sécheron,Ligne Lausanne – Genève vers Lausanne,__Entity__,__Entity__,732,730
,LOCATED_ON,Gare de Genève-Sécheron,Lausanne – Genève,__Entity__,__Entity__,732,740
,HAS_PLACE,Gare de Genève-Sécheron,Ligne Lausanne – Genève,__Entity__,__Entity__,732,877
,HAS_CONNECTION_WITH,Gare de Genève-Sécheron,Lancy-Pont-Rouge,__Entity__,__Entity__,732,241
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Genève,Document,__Entity__,738,236
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Lancy-Pont-Rouge,Document,__Entity__,738,241
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,"Meyrin, CERN",Document,__Entity__,738,245
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,"Grand-Lancy, Palettes",Document,__Entity__,738,249
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Gare de Genève-Cornavin,Document,__Entity__,738,260
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,"Bernex, Vailly",Document,__Entity__,738,263
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,"Meyrin, Gravière",Document,__Entity__,738,264
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Nations,Document,__Entity__,738,271
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,L'Arve,Document,__Entity__,738,280
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Ligne 15,Document,__Entity__,738,296
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Le Rhône,Document,__Entity__,738,297
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Lausanne,Document,__Entity__,738,318
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Carouge,Document,__Entity__,738,340
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Ligne 14,Document,__Entity__,738,473
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Lancy,Document,__Entity__,738,493
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Stand,Document,__Entity__,738,547
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Plainpalais,Document,__Entity__,738,589
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Transports publics genevois,Document,__Entity__,738,598
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Cirque,Document,__Entity__,738,600
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Butini,Document,__Entity__,738,608
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Môle,Document,__Entity__,738,611
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,TPG,Document,__Entity__,738,619
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,"Plan-les-Ouates, ZIPLO",Document,__Entity__,738,674
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Plan-les-Ouates,Document,__Entity__,738,679
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,"Genève, Nations",Document,__Entity__,738,689
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Genève-Aéroport,Document,__Entity__,738,704
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Uni-Mail,Document,__Entity__,738,707
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Pictet-Thellusson,Document,__Entity__,738,713
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Industrielle,Document,__Entity__,738,714
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Goulart,Document,__Entity__,738,715
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Acacias,Document,__Entity__,738,716
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Mercier,Document,__Entity__,738,721
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,"Lancy-Bachet, gare",Document,__Entity__,738,722
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Gare de Genève-La Praille,Document,__Entity__,738,724
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,"Annemasse, Parc Montessuit",Document,__Entity__,738,725
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,"Thônex, Moillesulaz",Document,__Entity__,738,727
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Gare de Genève-Sécheron,Document,__Entity__,738,732
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Lignes 12 et 18,Document,__Entity__,738,739
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Lausanne – Genève,Document,__Entity__,738,740
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Route des Jeunes,Document,__Entity__,738,741
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,"Lignes 12, 17 et 18",Document,__Entity__,738,742
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Collège Sismondi,Document,__Entity__,738,743
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Lignes 14 et 18,Document,__Entity__,738,744
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Geneva,Document,__Entity__,738,745
,MENTIONS,36d01f0e0a5d7dd69ef3064ebe74ea30,Lancy-Pont-Rouge CEVA,Document,__Entity__,738,906
,HAS_DESTINATION,Lignes 12 et 18,"Grand-Lancy, Palettes",__Entity__,__Entity__,739,249
,HAS_DESTINATION,Lignes 12 et 18,"Lancy-Bachet, gare",__Entity__,__Entity__,739,722
,HAS_PLACE,Route des Jeunes,(Voie centrale),__Entity__,__Entity__,741,888
,HAS_DESTINATION,"Lignes 12, 17 et 18","Meyrin, CERN",__Entity__,__Entity__,742,245
,HAS_DESTINATION,"Lignes 12, 17 et 18","Annemasse, Parc Montessuit",__Entity__,__Entity__,742,725
,PART_OF,Collège Sismondi,Genève,__Entity__,__Entity__,743,236
,LOCATED_IN,Collège Sismondi,Geneva,__Entity__,__Entity__,743,745
,HAS_CONNECTION_WITH,Collège Sismondi,Lancy-Pont-Rouge,__Entity__,__Entity__,743,241
,HAS_DESTINATION,Lignes 14 et 18,"Meyrin, CERN",__Entity__,__Entity__,744,245
,HAS_DESTINATION,Lignes 14 et 18,"Grand-Lancy, Palettes",__Entity__,__Entity__,744,249
,HAS_DESTINATION,Lignes 14 et 18,"Bernex, Vailly",__Entity__,__Entity__,744,263
,HAS_DESTINATION,Lignes 14 et 18,"Meyrin, Gravière",__Entity__,__Entity__,744,264
,MENTIONS,e3dc8e2469bfd646dd6666673813a306,Nations,Document,__Entity__,746,271
,MENTIONS,e3dc8e2469bfd646dd6666673813a306,Ligne 15,Document,__Entity__,746,296
,MENTIONS,e3dc8e2469bfd646dd6666673813a306,Palettes,Document,__Entity__,746,594
,MENTIONS,e3dc8e2469bfd646dd6666673813a306,Gare de Lancy-Pont-Rouge,Document,__Entity__,746,718
,MENTIONS,e3dc8e2469bfd646dd6666673813a306,Mairie,Document,__Entity__,746,747
,MENTIONS,e3dc8e2469bfd646dd6666673813a306,Lignes 9 et 29,Document,__Entity__,746,748
,MENTIONS,e3dc8e2469bfd646dd6666673813a306,Cimetière du Grand-Lancy,Document,__Entity__,746,749
,MENTIONS,e3dc8e2469bfd646dd6666673813a306,Ligne 2,Document,__Entity__,746,750
,MENTIONS,e3dc8e2469bfd646dd6666673813a306,Ligne d'autobus X,Document,__Entity__,746,751
,MENTIONS,e3dc8e2469bfd646dd6666673813a306,Pont-Rouge,Document,__Entity__,746,752
,MENTIONS,e3dc8e2469bfd646dd6666673813a306,Hôpital cantonal,Document,__Entity__,746,753
,MENTIONS,e3dc8e2469bfd646dd6666673813a306,Plaine de Plainpalais,Document,__Entity__,746,754
,HAS_EVENT,Mairie,Accès des riverains,__Entity__,__Entity__,747,392
,LOCATION,place Jean-Jacques Rousseau,plateforme de la future fontaine,__Entity__,__Entity__,757,759
,DATE,plateforme de la future fontaine,mercredi 21 février 2024,__Entity__,__Entity__,759,467
,OWNED_BY,parking Libération,société SAGS,__Entity__,__Entity__,763,764
,TIME_PERIOD,cadre des travaux de piétonnisation,de 7h30 à 18h,__Entity__,__Entity__,769,468
,TIME_PERIOD,cadre des travaux de piétonnisation,du 15 au 22 février 2024,__Entity__,__Entity__,769,760
,EXCEPT_TIME,cadre des travaux de piétonnisation,week-end,__Entity__,__Entity__,769,464
,MENTIONS,fdce7a94ccab805e493926a4bc1b97d9,Rue des Vétérans,Document,__Entity__,771,154
,MENTIONS,fdce7a94ccab805e493926a4bc1b97d9,Rue du Commerce,Document,__Entity__,771,164
,MENTIONS,fdce7a94ccab805e493926a4bc1b97d9,Rue de la Gare,Document,__Entity__,771,171
,MENTIONS,fdce7a94ccab805e493926a4bc1b97d9,Immeuble,Document,__Entity__,771,772
,MENTIONS,fdce7a94ccab805e493926a4bc1b97d9,Service Eau et Assainissement d’Annemasse Agglo,Document,__Entity__,771,773
,MENTIONS,fdce7a94ccab805e493926a4bc1b97d9,Rue Adrien Ligué,Document,__Entity__,771,774
,MENTIONS,fdce7a94ccab805e493926a4bc1b97d9,Rue Albert Montfort,Document,__Entity__,771,775
,CONNECT_TO,Immeuble,Rue du Commerce,__Entity__,__Entity__,772,164
,PERFORM_CUT,Service Eau et Assainissement d’Annemasse Agglo,Rue des Vétérans,__Entity__,__Entity__,773,154
,PERFORM_CUT,Service Eau et Assainissement d’Annemasse Agglo,Rue du Commerce,__Entity__,__Entity__,773,164
,EXIT_TO,Rue Adrien Ligué,Rue Albert Montfort,__Entity__,__Entity__,774,775
,MENTIONS,790bfe761f80129836b00c7808ffdbba,Tram,Document,__Entity__,776,152
,MENTIONS,790bfe761f80129836b00c7808ffdbba,circulation,Document,__Entity__,776,186
,MENTIONS,790bfe761f80129836b00c7808ffdbba,Rue des Voirons,Document,__Entity__,776,372
,MENTIONS,790bfe761f80129836b00c7808ffdbba,réseau de gaz,Document,__Entity__,776,777
,MENTIONS,790bfe761f80129836b00c7808ffdbba,libérer la place pour les futures lignes aériennes de contact,Document,__Entity__,776,778
,MENTIONS,790bfe761f80129836b00c7808ffdbba,24 janvier 2024,Document,__Entity__,776,779
,MENTIONS,790bfe761f80129836b00c7808ffdbba,Futures lignes aériennes de contact,Document,__Entity__,776,780
,MENTIONS,790bfe761f80129836b00c7808ffdbba,2 arbres,Document,__Entity__,776,781
,MENTIONS,790bfe761f80129836b00c7808ffdbba,Coupure gaz,Document,__Entity__,776,782
,MENTIONS,790bfe761f80129836b00c7808ffdbba,Suppression des arbres rue des Voirons,Document,__Entity__,776,783
,MENTIONS,790bfe761f80129836b00c7808ffdbba,1er février,Document,__Entity__,776,784
,MENTIONS,790bfe761f80129836b00c7808ffdbba,18 février 2024,Document,__Entity__,776,785
,MENTIONS,790bfe761f80129836b00c7808ffdbba,future aire piétonne,Document,__Entity__,776,786
,MENTIONS,790bfe761f80129836b00c7808ffdbba,électricité,Document,__Entity__,776,787
,MENTIONS,790bfe761f80129836b00c7808ffdbba,1er février 2024,Document,__Entity__,776,788
,MENTIONS,790bfe761f80129836b00c7808ffdbba,macaron,Document,__Entity__,776,789
,MENTIONS,790bfe761f80129836b00c7808ffdbba,Croisement des rues Vétérans/ Gare,Document,__Entity__,776,790
,MENTIONS,790bfe761f80129836b00c7808ffdbba,Accès riverains,Document,__Entity__,776,791
,MENTIONS,790bfe761f80129836b00c7808ffdbba,Travaux de prolongement du Tram,Document,__Entity__,776,792
,WILL_SERVE,Futures lignes aériennes de contact,Tram,__Entity__,__Entity__,780,152
,WILL_AFFECT,Coupure gaz,réseau de gaz,__Entity__,__Entity__,782,777
,WILL_BE_RESTORED,Coupure gaz,24 janvier 2024,__Entity__,__Entity__,782,779
,WILL_HAPPEN,Suppression des arbres rue des Voirons,1er février,__Entity__,__Entity__,783,784
,WILL_RESULT,Suppression des arbres rue des Voirons,libérer la place pour les futures lignes aériennes de contact,__Entity__,__Entity__,783,778
,WILL_HAVE,Croisement des rues Vétérans/ Gare,Coupure gaz,__Entity__,__Entity__,790,782
,WILL_BE_AVAILABLE,Accès riverains,18 février 2024,__Entity__,__Entity__,791,785
,WILL_BE_AVAILABLE,Accès riverains,1er février 2024,__Entity__,__Entity__,791,788
,WILL_REQUIRE,Accès riverains,macaron,__Entity__,__Entity__,791,789
,WILL_AFFECT,Travaux de prolongement du Tram,circulation,__Entity__,__Entity__,792,186
,WILL_AFFECT,Travaux de prolongement du Tram,future aire piétonne,__Entity__,__Entity__,792,786
,WILL_BEGIN,Travaux de prolongement du Tram,1er février 2024,__Entity__,__Entity__,792,788
,MENTIONS,1a0cff3599d5db9615d8cfaf0b85c7b4,Rue des Vétérans,Document,__Entity__,796,154
,MENTIONS,1a0cff3599d5db9615d8cfaf0b85c7b4,Rue de la Gare,Document,__Entity__,796,171
,MENTIONS,1a0cff3599d5db9615d8cfaf0b85c7b4,Annemasse Agglo,Document,__Entity__,796,207
,MENTIONS,1a0cff3599d5db9615d8cfaf0b85c7b4,Rue du Mont-Blanc,Document,__Entity__,796,370
,MENTIONS,1a0cff3599d5db9615d8cfaf0b85c7b4,11 décembre,Document,__Entity__,796,797
,MENTIONS,1a0cff3599d5db9615d8cfaf0b85c7b4,05 décembre 2023,Document,__Entity__,796,798
,MENTIONS,224659f432b633fd355200e8dba852bd,Annemasse Agglo,Document,__Entity__,799,207
,MENTIONS,224659f432b633fd355200e8dba852bd,rue des Voirons,Document,__Entity__,799,426
,MENTIONS,224659f432b633fd355200e8dba852bd,rue de la Gare,Document,__Entity__,799,428
,MENTIONS,224659f432b633fd355200e8dba852bd,Coupures d’eau,Document,__Entity__,799,434
,MENTIONS,224659f432b633fd355200e8dba852bd,rue des Vétérans,Document,__Entity__,799,442
,MENTIONS,224659f432b633fd355200e8dba852bd,18/12/2023,Document,__Entity__,799,800
,MENTIONS,224659f432b633fd355200e8dba852bd,Maison de l’Eau,Document,__Entity__,799,801
,MENTIONS,224659f432b633fd355200e8dba852bd,réfection du réseau d’eau potable,Document,__Entity__,799,802
,MENTIONS,224659f432b633fd355200e8dba852bd,04.50.87.62.73,Document,__Entity__,799,803
,MENTIONS,224659f432b633fd355200e8dba852bd,Fermeture,Document,__Entity__,799,804
,MENTIONS,224659f432b633fd355200e8dba852bd,ordement du réseau d’eau potable neuf au réseau existant,Document,__Entity__,799,805
,MENTIONS,224659f432b633fd355200e8dba852bd,raccordement de l’immeuble,Document,__Entity__,799,806
,MENTIONS,224659f432b633fd355200e8dba852bd,démontage d’une grue,Document,__Entity__,799,807
,MENTIONS,224659f432b633fd355200e8dba852bd,effectue une coupure d’eau,Document,__Entity__,799,808
,MENTIONS,224659f432b633fd355200e8dba852bd,10:30,Document,__Entity__,799,809
,MENTIONS,224659f432b633fd355200e8dba852bd,Eau et Assainissement,Document,__Entity__,799,810
,HAS_PHONE_NUMBER,Maison de l’Eau,04.50.87.62.73,__Entity__,__Entity__,801,803
,HAS_CONTACT_INFO,Maison de l’Eau,04.50.87.62.73,__Entity__,__Entity__,801,803
,HAS_DURATION,Fermeture,10:30,__Entity__,__Entity__,804,809
,HAS_START_DATE,Fermeture,18/12/2023,__Entity__,__Entity__,804,800
,HAS_END_DATE,Fermeture,18/12/2023,__Entity__,__Entity__,804,800
,HAS_LOCATION,Fermeture,rue des Voirons,__Entity__,__Entity__,804,426
,HAS_CAUSE,Fermeture,démontage d’une grue,__Entity__,__Entity__,804,807
,HAS_PURPOSE,Eau et Assainissement,raccordement de l’immeuble,__Entity__,__Entity__,810,806
,HAS_ACTIVITY,Eau et Assainissement,effectue une coupure d’eau,__Entity__,__Entity__,810,808
,MENTIONS,f9d75e704c56b258a7c0557b68657ec2,Annemasse Agglo,Document,__Entity__,811,207
,MENTIONS,f9d75e704c56b258a7c0557b68657ec2,Maison de l’Eau,Document,__Entity__,811,801
,MENTIONS,f9d75e704c56b258a7c0557b68657ec2,04.50.87.62.73,Document,__Entity__,811,803
,MENTIONS,f9d75e704c56b258a7c0557b68657ec2,Service de l’Eau et de l’Assainissement,Document,__Entity__,811,812
,MENTIONS,f9d75e704c56b258a7c0557b68657ec2,coupure d’eau,Document,__Entity__,811,813
