triplesID,relationID,Type,Start_entity,End_entity,start_entity_Labels,end_entity_Labels,start_entity_id,end_entity_id
,2,LOCATED_IN,10 Chêne-Bougeries Tramway,Chêne-Bougeries,__Entity__,__Entity__,1133,1047
,2,LOCATED_IN,10 Chêne-Bougeries Tramway Bus,Chêne-Bougeries,__Entity__,__Entity__,1134,1047
,2,LOCATED_IN,"10 Genève Tramway Genève-Eaux-Vives, gare",Genève,__Entity__,__Entity__,1135,236
,2,LOCATED_IN,"Genève, Villereuse",Genève,__Entity__,__Entity__,1136,236
,2,LOCATED_IN,10 Genève Tramway Trolleybus Bus Mouette M1,Genève,__Entity__,__Entity__,1137,236
,2,LOCATED_IN,10 Genève CFF Léman Express Tramway Bus,Genève,__Entity__,__Entity__,1138,236
,2,LOCATED_IN,10 Genève Tramway Trolleybus Bus Star't 271,Genève,__Entity__,__Entity__,1139,236
,2,LOCATED_IN,10 Genève Tramway Trolleybus Bus,Genève,__Entity__,__Entity__,1140,236
,2,LOCATED_IN,10 Genève Tramway Bus Cars Région Haute-Savoie 274,Genève,__Entity__,__Entity__,1141,236
,2,LOCATED_IN,10 Chêne-Bourg Tramway Bus,Chêne-Bourg,__Entity__,__Entity__,1142,1051
,2,LOCATED_IN,10 Genève Tramway Bus,Genève,__Entity__,__Entity__,1143,236
,295,ACCESS_TO,Ambilly Bus TAC 6,Ambilly,__Entity__,__Entity__,1145,1052
,295,ACCESS_TO,Gaillard Ambilly,Croix-d'Ambilly,__Entity__,__Entity__,1146,1149
,295,ACCESS_TO,Annemasse Bus TAC Tango 5,Parc Montessuit,__Entity__,__Entity__,1147,239
,295,ACCESS_TO,Annemasse Bus TAC Tango 5,Annemasse,__Entity__,__Entity__,1147,258
,295,ACCESS_TO,Chêne-Bourg Tramway Bus,Chêne-Bourg,__Entity__,__Entity__,1148,1051
,295,ACCESS_TO,Chêne-Bourg Tramway Bus,Gare de Chêne-Bourg,__Entity__,__Entity__,1148,1077
,295,ACCESS_TO,Thônex Tramway,Gaillard,__Entity__,__Entity__,1151,1054
,295,ACCESS_TO,Thônex Tramway,Libération,__Entity__,__Entity__,1151,1150
,295,ACCESS_TO,Thônex Tramway Bus,Thônex,__Entity__,__Entity__,1152,294
,295,ACCESS_TO,Thônex Tramway Bus,Gare de Chêne-Bourg,__Entity__,__Entity__,1152,1077
,295,ACCESS_TO,Annemasse Objectif 2026,Annemasse,__Entity__,__Entity__,1153,258
,295,ACCESS_TO,Annemasse Objectif 2026,Place de l'Étoile,__Entity__,__Entity__,1153,1079
,295,ACCESS_TO,Annemasse Objectif 2026,Glières,__Entity__,__Entity__,1153,1090
,295,ACCESS_TO,Annemasse Objectif 2026,Place Deffaugt,__Entity__,__Entity__,1153,1156
,295,ACCESS_TO,Gaillard Bus TAC 3,Gaillard,__Entity__,__Entity__,1155,1054
,295,ACCESS_TO,Gaillard Bus TAC 3,Millet,__Entity__,__Entity__,1155,1157
,56,PART_OF,Zone 210,Léman Pass,__Entity__,__Entity__,1159,1026
,56,PART_OF,Léman Express,LOI POUR UNE MOBILITÉ COHÉRENTE ET ÉQUILIBRÉE : MISE EN ŒUVRE,__Entity__,__Entity__,1162,1516
,296,COVERS,Léman Express,230 km,__Entity__,__Entity__,1162,1421
,120,SERVES,Léman Express,un million d’habitants,__Entity__,__Entity__,1162,1423
,1,CROSSES,Léman Express,frontières,__Entity__,__Entity__,1162,1419
,18,CONNECTS,Léman Express,Genève,__Entity__,__Entity__,1162,236
,18,CONNECTS,Léman Express,Lancy-Pont-Rouge,__Entity__,__Entity__,1162,241
,18,CONNECTS,Léman Express,Annemasse,__Entity__,__Entity__,1162,258
,18,CONNECTS,Léman Express,Haute-Savoie,__Entity__,__Entity__,1162,642
,18,CONNECTS,Léman Express,Nyon,__Entity__,__Entity__,1162,644
,18,CONNECTS,Léman Express,Bellegarde,__Entity__,__Entity__,1162,652
,18,CONNECTS,Léman Express,Annecy,__Entity__,__Entity__,1162,662
,18,CONNECTS,Léman Express,45 gares,__Entity__,__Entity__,1162,1420
,18,CONNECTS,Léman Express,Ain,__Entity__,__Entity__,1162,1429
,18,CONNECTS,Léman Express,Coppet,__Entity__,__Entity__,1162,1430
,18,CONNECTS,Léman Express,Evian-les-Bains,__Entity__,__Entity__,1162,1431
,18,CONNECTS,Léman Express,Saint-Gervais-les-Bains-le-Fayet,__Entity__,__Entity__,1162,1433
,93,HAS_ROUTE,Léman Express,Genève,__Entity__,__Entity__,1162,236
,93,HAS_ROUTE,Léman Express,Lancy-Pont-Rouge,__Entity__,__Entity__,1162,241
,93,HAS_ROUTE,Léman Express,Meyrin,__Entity__,__Entity__,1162,299
,93,HAS_ROUTE,Léman Express,Bernex,__Entity__,__Entity__,1162,326
,93,HAS_ROUTE,Léman Express,Genève-Aéroport,__Entity__,__Entity__,1162,704
,93,HAS_ROUTE,Léman Express,Zimeysa,__Entity__,__Entity__,1162,1356
,93,HAS_ROUTE,Léman Express,Cherpines,__Entity__,__Entity__,1162,1357
,27,IS_PART_OF,Léman Express,réseau de transports collectifs,__Entity__,__Entity__,1162,1486
,24,CONNECTS_TO,Léman Express,Genève,__Entity__,__Entity__,1162,236
,24,CONNECTS_TO,Léman Express,Lancy-Pont-Rouge,__Entity__,__Entity__,1162,241
,24,CONNECTS_TO,Léman Express,Annemasse,__Entity__,__Entity__,1162,258
,24,CONNECTS_TO,Léman Express,Bellegarde,__Entity__,__Entity__,1162,652
,24,CONNECTS_TO,Léman Express,Saint-Julien-en-Genevois,__Entity__,__Entity__,1162,680
,24,CONNECTS_TO,Léman Express,Ferney-Voltaire,__Entity__,__Entity__,1162,989
,24,CONNECTS_TO,Léman Express,Coppet,__Entity__,__Entity__,1162,1430
,24,CONNECTS_TO,Léman Express,Grand-Saconnex,__Entity__,__Entity__,1162,1471
,24,CONNECTS_TO,Léman Express,Genève-Sécheron,__Entity__,__Entity__,1162,1472
,297,TRANSPORT_CONNECTION,Léman Express,Tram,__Entity__,__Entity__,1162,152
,297,TRANSPORT_CONNECTION,Léman Express,Bus,__Entity__,__Entity__,1162,543
,298,HAS_ATTRIBUTE,Léman Express,45 gares,__Entity__,__Entity__,1162,1420
,298,HAS_ATTRIBUTE,Léman Express,230 km de ligne,__Entity__,__Entity__,1162,1582
,101,HAS_TRANSPORTATION,Tours,Tramway,__Entity__,__Entity__,1166,539
,101,HAS_TRANSPORTATION,Le Havre,Tramway,__Entity__,__Entity__,1167,539
,93,HAS_ROUTE,Tram-train de l'île de la Réunion,Genève,__Entity__,__Entity__,1168,236
,101,HAS_TRANSPORTATION,Amiens,Tramway,__Entity__,__Entity__,1169,539
,101,HAS_TRANSPORTATION,Avignon,Tramway,__Entity__,__Entity__,1170,539
,101,HAS_TRANSPORTATION,Caen,Tramway,__Entity__,__Entity__,1171,539
,101,HAS_TRANSPORTATION,Nice,Tramway,__Entity__,__Entity__,1172,539
,93,HAS_ROUTE,Tram-train de Strasbourg,Genève,__Entity__,__Entity__,1173,236
,101,HAS_TRANSPORTATION,Artois-Gohelle,Tramway,__Entity__,__Entity__,1174,539
,101,HAS_TRANSPORTATION,Nancy,Tramway,__Entity__,__Entity__,1175,539
,101,HAS_TRANSPORTATION,Pointe-à-Pitre,Tramway,__Entity__,__Entity__,1176,539
,101,HAS_TRANSPORTATION,Nantes,Tramway,__Entity__,__Entity__,1177,539
,101,HAS_TRANSPORTATION,Lille,Tramway,__Entity__,__Entity__,1178,539
,4,SERVED_BY,gare Genève,Ligne 15,__Entity__,__Entity__,1182,296
,56,PART_OF,Jardin-Alpin-Vivarium,Ligne 15,__Entity__,__Entity__,1184,296
,2,LOCATED_IN,Bois-du-Lan,Meyrin,__Entity__,__Entity__,1187,299
,4,SERVED_BY,Place de Neuve,Ligne 14,__Entity__,__Entity__,1188,473
,56,PART_OF,Rue Lect,Ligne 15,__Entity__,__Entity__,1189,296
,4,SERVED_BY,Point de rebroussement Ligne 15,Grand-Lancy,__Entity__,__Entity__,1190,313
,4,SERVED_BY,Point de rebroussement A 1,Ligne Lausanne – Genève,__Entity__,__Entity__,1191,877
,4,SERVED_BY,Augustins Genève,Lignes 15 et 17,__Entity__,__Entity__,1192,1185
,4,SERVED_BY,Point de rebroussement Genève,Ligne 14,__Entity__,__Entity__,1193,473
,2,LOCATED_IN,Hôpital de La Tour,Meyrin,__Entity__,__Entity__,1197,299
,2,LOCATED_IN,Maisonnex,Meyrin,__Entity__,__Entity__,1199,299
,56,PART_OF,"Meyrin, village",Ligne 15,__Entity__,__Entity__,1204,296
,56,PART_OF,Le Rhône Genève,Ligne 15,__Entity__,__Entity__,1205,296
,56,PART_OF,"Meyrin, Bois-du-Lan",Ligne 15,__Entity__,__Entity__,1206,296
,299,RENAMED_AS,Ligne 23,Ligne 18,__Entity__,__Entity__,1208,302
,93,HAS_ROUTE,Ligne 27,Ligne 13,__Entity__,__Entity__,1217,603
,2,LOCATED_IN,Collège Madame de Staël,Genève,__Entity__,__Entity__,1219,236
,2,LOCATED_IN,rue Ancienne,Carouge,__Entity__,__Entity__,1225,340
,2,LOCATED_IN,rue du Pont-Neuf,Carouge,__Entity__,__Entity__,1226,340
,2,LOCATED_IN,route de Saint-Julien,Lancy,__Entity__,__Entity__,1227,493
,2,LOCATED_IN,musée,Genève,__Entity__,__Entity__,1228,236
,2,LOCATED_IN,Place Neuve,Genève,__Entity__,__Entity__,1229,236
,2,LOCATED_IN,Parc des Bastions,Genève,__Entity__,__Entity__,1230,236
,2,LOCATED_IN,place du Rondeau,Carouge,__Entity__,__Entity__,1231,340
,2,LOCATED_IN,rue Saint-Victor,Carouge,__Entity__,__Entity__,1232,340
,2,LOCATED_IN,La Servette,Genève,__Entity__,__Entity__,1233,236
,2,LOCATED_IN,Conservatoire de musique,Genève,__Entity__,__Entity__,1234,236
,2,LOCATED_IN,rue de Carouge,Genève,__Entity__,__Entity__,1235,236
,2,LOCATED_IN,rue de la Corraterie,Genève,__Entity__,__Entity__,1236,236
,2,LOCATED_IN,rond-point de Plainpalais,Genève,__Entity__,__Entity__,1237,236
,2,LOCATED_IN,Église du Sacré-Cœur,Genève,__Entity__,__Entity__,1238,236
,2,LOCATED_IN,la Basilique Notre-Dame,Genève,__Entity__,__Entity__,1239,236
,2,LOCATED_IN,mairie,Genève,__Entity__,__Entity__,1240,236
,2,LOCATED_IN,le Jardin alpin,Meyrin,__Entity__,__Entity__,1241,299
,1,CROSSES,Arve,Carouge,__Entity__,__Entity__,1242,340
,2,LOCATED_IN,Musée Rath,Genève,__Entity__,__Entity__,1243,236
,2,LOCATED_IN,théâtre,Genève,__Entity__,__Entity__,1244,236
,2,LOCATED_IN,la gare de Genève-Cornavin,Genève,__Entity__,__Entity__,1245,236
,239,WORKS_ON,service de l’Eau et de l’Assainissement d’Annemasse Agglo,réseau d’eau potable,__Entity__,__Entity__,1247,822
,70,WORK_ON,Eau et de l’Assainissement d’Annemasse Agglo,Tests sur des vannes,__Entity__,__Entity__,1253,1255
,68,HAS_EVENT,centre-ville,travaux de réaménagement,__Entity__,__Entity__,1258,1263
,68,HAS_EVENT,Rue Henri Barbusse,coupure d’eau ponctuelle,__Entity__,__Entity__,1259,1260
,68,HAS_EVENT,Rue de Malbrande,coupure d’eau ponctuelle,__Entity__,__Entity__,1261,1260
,68,HAS_EVENT,Avenue de Verdun,coupure d’eau ponctuelle,__Entity__,__Entity__,1262,1260
,68,HAS_EVENT,Rue du Stade Albert Baud,coupure d’eau ponctuelle,__Entity__,__Entity__,1264,1260
,68,HAS_EVENT,Place Jean Deffaugt,coupure d’eau ponctuelle,__Entity__,__Entity__,1265,1260
,199,HAS_PART,Planche d’essai,Pavés,__Entity__,__Entity__,1268,1269
,199,HAS_PART,Planche d’essai,Joints,__Entity__,__Entity__,1268,1272
,300,BUILT_FOR,Planche d’essai,Personnes à Mobilité Réduite,__Entity__,__Entity__,1268,1270
,56,PART_OF,Nouvelle interface Cornavin,Plan d'actions 2025-2029,__Entity__,__Entity__,1279,1283
,56,PART_OF,Ligne de ceinture,Plan d'actions 2030-2035,__Entity__,__Entity__,1281,1280
,301,COLLABORATES_WITH,Communes,Plan d'actions de la mobilité douce,__Entity__,__Entity__,1282,1286
,56,PART_OF,Gare souterraine,Plan d'actions 2025-2029,__Entity__,__Entity__,1284,1283
,301,COLLABORATES_WITH,Ville de Genève,Plan d'actions de la mobilité douce,__Entity__,__Entity__,1285,1286
,109,HAS_NEW,Ville de Genève,places vélos,__Entity__,__Entity__,1285,1288
,109,HAS_NEW,Ville de Genève,accompagnement,__Entity__,__Entity__,1285,1289
,109,HAS_NEW,Ville de Genève,liaisons piétonnes,__Entity__,__Entity__,1285,1291
,109,HAS_NEW,Ville de Genève,réflexion,__Entity__,__Entity__,1285,1296
,109,HAS_NEW,Ville de Genève,Système Vélos PartaGE,__Entity__,__Entity__,1285,1300
,109,HAS_NEW,Ville de Genève,stationnement,__Entity__,__Entity__,1285,1304
,109,HAS_NEW,Ville de Genève,suppression,__Entity__,__Entity__,1285,1305
,109,HAS_NEW,Ville de Genève,plan d'actions,__Entity__,__Entity__,1285,1310
,109,HAS_NEW,Ville de Genève,liaisons cyclables,__Entity__,__Entity__,1285,1314
,109,HAS_NEW,Ville de Genève,sensibilisation,__Entity__,__Entity__,1285,1317
,109,HAS_NEW,Ville de Genève,Formation,__Entity__,__Entity__,1285,1319
,109,HAS_NEW,Ville de Genève,vélos-stations,__Entity__,__Entity__,1285,1321
,109,HAS_NEW,Ville de Genève,exemplarité,__Entity__,__Entity__,1285,1325
,109,HAS_NEW,Ville de Genève,pénétrantes cyclables,__Entity__,__Entity__,1285,1328
,109,HAS_NEW,Unimail,liaison,__Entity__,__Entity__,1292,1315
,109,HAS_NEW,Louis Casai,requalifications multimodales,__Entity__,__Entity__,1293,1299
,109,HAS_NEW,gares LEX,liaisons piétonnes,__Entity__,__Entity__,1294,1291
,109,HAS_NEW,gares LEX,liaisons cyclables,__Entity__,__Entity__,1294,1314
,56,PART_OF,Pont de Lancy,Moyenne ceinture,__Entity__,__Entity__,1295,1517
,109,HAS_NEW,Pont de Lancy,accompagnement,__Entity__,__Entity__,1295,1289
,109,HAS_NEW,Pictet de Rochemont,liaison,__Entity__,__Entity__,1297,1315
,109,HAS_NEW,Contournement Est,décision,__Entity__,__Entity__,1298,1301
,109,HAS_NEW,Rue de Carouge,pénétrantes cyclables,__Entity__,__Entity__,1302,1328
,109,HAS_NEW,Quais Cologny,requalifications multimodales,__Entity__,__Entity__,1303,1299
,302,IS_LEVER_OF,stationnement,report modal,__Entity__,__Entity__,1304,1493
,109,HAS_NEW,Eaux-Vives,liaison,__Entity__,__Entity__,1306,1315
,109,HAS_NEW,Route des Nations,approche multimodale,__Entity__,__Entity__,1307,1290
,25,HAS_DEPARTURE_DATE,Route des Nations,2017,__Entity__,__Entity__,1307,1119
,26,HAS_SERVICE_START_DATE,Route des Nations,2022,__Entity__,__Entity__,1307,931
,109,HAS_NEW,Barreau Montfleury,accompagnement,__Entity__,__Entity__,1308,1289
,109,HAS_NEW,Boulevard Abarois,accompagnement,__Entity__,__Entity__,1309,1289
,109,HAS_NEW,Rte de Lausanne,requalifications multimodales,__Entity__,__Entity__,1311,1299
,109,HAS_NEW,Champel,liaison,__Entity__,__Entity__,1312,1315
,109,HAS_NEW,CH,décision,__Entity__,__Entity__,1313,1301
,109,HAS_NEW,Jonction Canada,accompagnement,__Entity__,__Entity__,1318,1289
,109,HAS_NEW,pendulaires,dissuasion,__Entity__,__Entity__,1320,1326
,109,HAS_NEW,Contournement Ouest,élargissement,__Entity__,__Entity__,1322,1323
,109,HAS_NEW,JAG,approche multimodale,__Entity__,__Entity__,1324,1290
,109,HAS_NEW,Mont-Blanc,passerelle piétonne,__Entity__,__Entity__,1327,1316
,303,PUBLISHED,Département des infrastructures,MATRICE D’ACTIONS,__Entity__,__Entity__,1331,1333
,304,COLLABORATED_WITH,V. Kaufmann,Département des infrastructures,__Entity__,__Entity__,1332,1331
,40,INCLUDES,projets principaux suivants,"extension de capacité du nœud de Genève incluant notamment la
construction d’une nouvelle gare souterraine au droit de la gare de
Genève",__Entity__,__Entity__,1335,1346
,305,DEVELOPS,projets principaux suivants,desserte régionale et transfrontalière de l’agglomération par chemin de fer,__Entity__,__Entity__,1335,1341
,27,IS_PART_OF,Transports régionaux,mesures suivantes,__Entity__,__Entity__,1336,1345
,306,MODIFIES,"Art. 4, al. 1, phrase introductive, lettres a, b, chiffres 2 et 3, lettres a, c et
d (nouvelle teneur), lettre f (nouvelle), chiffre 4 (nouvelle
tenur), al. 1, lettre c (nouvelle teneur), al. 1, lettre f
(nouvelle), al. 2 (nouvelle teneur)",Loi sur le réseau des transports publics,__Entity__,__Entity__,1337,1344
,307,HAS_MODIFICATION,loi sur le réseau des transports publics,Loi modifiant la loi sur le réseau H 1 50,__Entity__,__Entity__,1338,1342
,308,DECREES,GRAND CONSEIL,Loi modifiant la loi sur le réseau H 1 50,__Entity__,__Entity__,1339,1342
,27,IS_PART_OF,"liaison Cornavin – Eaux-Vives – Annemasse via La Praille – les
Eaux-Vives (CEVA)",projets principaux suivants,__Entity__,__Entity__,1340,1335
,309,IS_DEVELOPED_BY,desserte régionale et transfrontalière de l’agglomération par chemin de fer,projets principaux suivants,__Entity__,__Entity__,1341,1335
,306,MODIFIES,Loi modifiant la loi sur le réseau H 1 50,loi sur le réseau des transports publics (LRTP),__Entity__,__Entity__,1342,1347
,310,IS_REINFORCED_BY,réseau des transports publics,mesures suivantes,__Entity__,__Entity__,1343,1345
,307,HAS_MODIFICATION,Loi sur le réseau des transports publics,"Art. 4, al. 1, phrase introductive, lettres a, b, chiffres 2 et 3, lettres a, c et
d (nouvelle teneur), lettre f (nouvelle), chiffre 4 (nouvelle
tenur), al. 1, lettre c (nouvelle teneur), al. 1, lettre f
(nouvelle), al. 2 (nouvelle teneur)",__Entity__,__Entity__,1344,1337
,311,REINFORCES,mesures suivantes,réseau des transports publics,__Entity__,__Entity__,1345,1343
,27,IS_PART_OF,"extension de capacité du nœud de Genève incluant notamment la
construction d’une nouvelle gare souterraine au droit de la gare de
Genève",projets principaux suivants,__Entity__,__Entity__,1346,1335
,27,IS_PART_OF,aménagement d’infrastructure nécessaires,projets principaux suivants,__Entity__,__Entity__,1348,1335
,312,HAS_ORGANIZATION,République et canton de Genève,GRAND CONSEIL,__Entity__,__Entity__,1349,1339
,313,CONTAINS,gare de Genève,Léman Express,__Entity__,__Entity__,1354,1162
,27,IS_PART_OF,programme de développement stratégique ferroviaire,Confédération suisse,__Entity__,__Entity__,1355,1358
,115,HAS_TRANSPORT_MEASURE,Zimeysa,Passage inférieur pour mobilité douce,__Entity__,__Entity__,1356,1668
,314,HAS_SUBPHASE,première étape,Cornavin – Nations,__Entity__,__Entity__,1359,1351
,314,HAS_SUBPHASE,première étape,lignes Cornavin – Meyrin,__Entity__,__Entity__,1359,1353
,314,HAS_SUBPHASE,première étape,"prolongement Cornavin – rond-point de Plainpalais – Acacias, – Grand-Lancy – Palettes",__Entity__,__Entity__,1359,1367
,314,HAS_SUBPHASE,deuxième étape,traversée de Lancy sans diminution de la capacité routière,__Entity__,__Entity__,1365,1352
,314,HAS_SUBPHASE,deuxième étape,extension en direction de Ferney-Voltaire,__Entity__,__Entity__,1365,1360
,314,HAS_SUBPHASE,deuxième étape,branche entre le Grand-Saconnex et l’Aéroport,__Entity__,__Entity__,1365,1361
,314,HAS_SUBPHASE,deuxième étape,prolongement de la ligne de tramway Cornavin – Place des Nations jusqu’au Grand-Saconnex,__Entity__,__Entity__,1365,1362
,314,HAS_SUBPHASE,deuxième étape,prolongement en deux étapes de la ligne de tramway desservant les Palettes en passant par les Cherpines jusqu’à la frontière franco-suisse à Perly,__Entity__,__Entity__,1365,1364
,314,HAS_SUBPHASE,deuxième étape,maîtrise d’ouvrage française jusqu’à Saint-Julien,__Entity__,__Entity__,1365,1366
,314,HAS_SUBPHASE,deuxième étape,traversée de Perly,__Entity__,__Entity__,1365,1370
,27,IS_PART_OF,transports publics régionaux,programme de développement stratégique ferroviaire,__Entity__,__Entity__,1369,1355
,309,IS_DEVELOPED_BY,transports publics régionaux,suisses,__Entity__,__Entity__,1369,1363
,309,IS_DEVELOPED_BY,transports publics régionaux,françaises,__Entity__,__Entity__,1369,1368
,315,HAS_RESERVATION,voies réservées,réservées,__Entity__,__Entity__,1373,1381
,316,HAS_CONSTRUCTION,réseau à réaliser,construction,__Entity__,__Entity__,1376,1372
,317,HAS_AMENAGEMENT,lignes,aménagements,__Entity__,__Entity__,1379,1391
,318,HAS_GARAGE,lignes,possibilités de garage,__Entity__,__Entity__,1379,1384
,316,HAS_CONSTRUCTION,réseau urbain principal,réalisées,__Entity__,__Entity__,1383,1375
,20,HAS_EXTENSION,réseau de tramway,extensions,__Entity__,__Entity__,1386,1374
,62,HAS_ACCESS,gares ferroviaires,accès,__Entity__,__Entity__,1387,208
,319,HAS_REDESIGN,espace public,réaménagement,__Entity__,__Entity__,1388,1401
,320,HAS_ADAPTATION,lignes de transports publics sur pneus,adaptées et améliorées,__Entity__,__Entity__,1390,1397
,321,HAS_DESIGN,lignes secondaires et suburbaines,conçues,__Entity__,__Entity__,1392,1385
,322,HAS_FAVOR,sites propres,favorisant,__Entity__,__Entity__,1393,1378
,62,HAS_ACCESS,nœuds,accès,__Entity__,__Entity__,1395,208
,323,HAS_CAPACITY_EXTENSION,nœud ferroviaire de Genève,extension de capacité,__Entity__,__Entity__,1396,1377
,319,HAS_REDESIGN,réseau existant,réaménagement ponctuel,__Entity__,__Entity__,1402,1394
,324,HAS_INTERFACE,gares CEVA,interfaces publiques,__Entity__,__Entity__,1403,1399
,60,HAS_TERMINUS,terminus intermédiaires,terminus,__Entity__,__Entity__,1404,1398
,325,HAS_REORGANIZATION,nœud tramway de Cornavin,réorganisation,__Entity__,__Entity__,1405,1400
,3,MENTIONS,Loi sur la gestion administrative et financière de l’Etat,Articles 9A et 9D,__Entity__,__Entity__,1413,1415
,3,MENTIONS,Loi sur l’expropriation pour cause d’utilité publique,"Article 3, alinéa 1, lettre a",__Entity__,__Entity__,1414,1416
,33,WORKS_FOR,Serge Dal Busco,canton,__Entity__,__Entity__,1425,1005
,34,HAS_TITLE,Serge Dal Busco,Conseiller d’État,__Entity__,__Entity__,1425,1426
,326,HAS_ROLE,Serge Dal Busco,chargé du Département des infrastructures,__Entity__,__Entity__,1425,1424
,18,CONNECTS,ferroviaire,Haute-Savoie,__Entity__,__Entity__,1428,642
,18,CONNECTS,ferroviaire,Nyon,__Entity__,__Entity__,1428,644
,18,CONNECTS,ferroviaire,Ain,__Entity__,__Entity__,1428,1429
,18,CONNECTS,RegioExpress,Annemasse,__Entity__,__Entity__,1432,258
,18,CONNECTS,TER,Genève,__Entity__,__Entity__,1434,236
,18,CONNECTS,TER,Annemasse,__Entity__,__Entity__,1434,258
,327,STUDIED_BY,offre de transports collectifs,autorités françaises,__Entity__,__Entity__,1436,1447
,211,SALES_CHANNEL,tpg,achetés,__Entity__,__Entity__,1437,1466
,104,CONNECT_BY,Thonon,liaison à haut niveau de service,__Entity__,__Entity__,1438,1441
,104,CONNECT_BY,gares Léman Express,offre de transports collectifs,__Entity__,__Entity__,1440,1436
,328,COMPLETE,liaison à haut niveau de service,nouvelles liaisons,__Entity__,__Entity__,1441,1448
,313,CONTAINS,OùRA,titres de transports,__Entity__,__Entity__,1443,1462
,329,STRENGTHENED_BY,réseau régional ferroviaire,réseau interurbain,__Entity__,__Entity__,1444,1451
,116,ACCELERATE,dessertes en transports collectifs,réalisation,__Entity__,__Entity__,1445,1442
,313,CONTAINS,SwissPass,titres de transports,__Entity__,__Entity__,1446,1462
,211,SALES_CHANNEL,Bus Urbain Thononais (BUT),achetés,__Entity__,__Entity__,1449,1466
,327,STUDIED_BY,Bas-Chablais,autorités françaises,__Entity__,__Entity__,1450,1447
,330,RESTRUCTURED,réseau interurbain,Haute-Savoie,__Entity__,__Entity__,1451,642
,331,REORGANIZED,réseaux de transports collectifs transfrontaliers,côté français,__Entity__,__Entity__,1452,1459
,332,ACCOMPANY,mesures de rabattement,déploiement de la LMCE,__Entity__,__Entity__,1453,1491
,116,ACCELERATE,mesures de rabattement,réalisation,__Entity__,__Entity__,1453,1442
,211,SALES_CHANNEL,Réseau TAC Annemasse,achetés,__Entity__,__Entity__,1454,1466
,104,CONNECT_BY,Yvoire,offre de transports collectifs,__Entity__,__Entity__,1455,1436
,333,DISCUSS_WITH,partenaires français,au-delà de ces exemples,__Entity__,__Entity__,1456,1439
,104,CONNECT_BY,Machilly,gares Léman Express,__Entity__,__Entity__,1457,1440
,104,CONNECT_BY,Douvaine,offre de transports collectifs,__Entity__,__Entity__,1458,1436
,331,REORGANIZED,réseaux de transports collectifs régionaux,côté français,__Entity__,__Entity__,1460,1459
,331,REORGANIZED,réseaux de transports collectifs urbains,côté français,__Entity__,__Entity__,1461,1459
,104,CONNECT_BY,Perrignier,gares Léman Express,__Entity__,__Entity__,1463,1440
,104,CONNECT_BY,Bons-en-Chablais,gares Léman Express,__Entity__,__Entity__,1464,1440
,104,CONNECT_BY,Sciez,offre de transports collectifs,__Entity__,__Entity__,1465,1436
,333,DISCUSS_WITH,partenaires vaudois,au-delà de ces exemples,__Entity__,__Entity__,1467,1439
,104,CONNECT_BY,presqu’ile,offre de transports collectifs,__Entity__,__Entity__,1468,1436
,334,CAN_CHANGE,habitudes de mobilité,déplacements,__Entity__,__Entity__,1478,1489
,334,CAN_CHANGE,nouvelle offre ferroviaire,temps de parcours,__Entity__,__Entity__,1479,1487
,335,ARE_PART_OF,haltes et gares du Léman Express,Léman Express,__Entity__,__Entity__,1480,1162
,335,ARE_PART_OF,mesures d’accompagnement,nouvelle offre ferroviaire,__Entity__,__Entity__,1482,1479
,334,CAN_CHANGE,comportements,habitudes de mobilité,__Entity__,__Entity__,1484,1478
,56,PART_OF,réseau de transports collectifs,Genève,__Entity__,__Entity__,1486,236
,336,IS_BETWEEN,temps de parcours,pôles de l’agglomération,__Entity__,__Entity__,1487,1488
,334,CAN_CHANGE,déplacements,pollution,__Entity__,__Entity__,1489,1477
,334,CAN_CHANGE,déplacements,bouchons,__Entity__,__Entity__,1489,1483
,337,PRIORITIZES,déploiement de la LMCE,mobilité par zone,__Entity__,__Entity__,1491,1499
,290,HAS_MEASURE,Plan d’Action pour les Transports Collectifs (PATC),mesures de rabattement,__Entity__,__Entity__,1496,1453
,290,HAS_MEASURE,Plan d’Action pour les Transports Collectifs (PATC),réorganisation de la mobilité selon les principes de la LMCE,__Entity__,__Entity__,1496,1492
,290,HAS_MEASURE,Plan d’Action pour les Transports Collectifs (PATC),amélioration de l’offre,__Entity__,__Entity__,1496,1494
,290,HAS_MEASURE,Plan d’Action pour les Transports Collectifs (PATC),lignes en correspondance,__Entity__,__Entity__,1496,1495
,338,HAS_PROPOSAL,Grand Conseil,ensemble de mesures complémentaires,__Entity__,__Entity__,1497,1498
,72,HAS_ACTION,mobilité par zone,stationnement,__Entity__,__Entity__,1499,1304
,339,TRANSPORT_PRIORITY,Middle_Belt,Mobility,__Entity__,__Entity__,1502,1505
,297,TRANSPORT_CONNECTION,PATC,Tram,__Entity__,__Entity__,1506,152
,297,TRANSPORT_CONNECTION,PATC,Bus,__Entity__,__Entity__,1506,543
,297,TRANSPORT_CONNECTION,PATC,Railway,__Entity__,__Entity__,1506,1504
,340,TRANSPORT_DEVELOPMENT,PATC,Bus,__Entity__,__Entity__,1506,543
,341,TRANSPORT_REORGANIZATION,PATC,Mobility,__Entity__,__Entity__,1506,1505
,342,TRANSPORT_IMPLEMENTATION,PATC,Middle_Belt,__Entity__,__Entity__,1506,1502
